Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wochentag,FerienSH,Monat,value_prev_year
2014-03-10,Kuchen,194.366328186192,FALSE,0,15.8,9,Monday,FALSE,3,194.366328186192
2014-03-11,Brot,151.221168841794,FALSE,0,7.85,9,Tuesday,FALSE,3,151.221168841794
2014-03-11,Brötchen,264.37746726286,FALSE,0,7.85,9,Tuesday,FALSE,3,264.37746726286
2014-03-11,Croissant,118.436643402473,FALSE,0,7.85,9,Tuesday,FALSE,3,118.436643402473
2014-03-11,Konditorei,96.0114193579654,FALSE,0,7.85,9,Tuesday,FALSE,3,96.0114193579654
2014-03-11,Kuchen,257.869223064409,FALSE,0,7.85,9,Tuesday,FALSE,3,257.869223064409
2014-03-12,Brot,91.0474158512995,FALSE,0,10.2125,8,Wednesday,FALSE,3,91.0474158512995
2014-03-12,Brötchen,275.552175296613,FALSE,0,10.2125,8,Wednesday,FALSE,3,275.552175296613
2014-03-12,Croissant,116.929079432661,FALSE,0,10.2125,8,Wednesday,FALSE,3,116.929079432661
2014-03-12,Konditorei,87.5819491860972,FALSE,0,10.2125,8,Wednesday,FALSE,3,87.5819491860972
2014-03-12,Kuchen,271.282405295851,FALSE,0,10.2125,8,Wednesday,FALSE,3,271.282405295851
2014-03-13,Brot,141.400369720196,FALSE,0,13.375,10,Thursday,FALSE,3,141.400369720196
2014-03-13,Brötchen,322.865434589691,FALSE,0,13.375,10,Thursday,FALSE,3,322.865434589691
2014-03-13,Croissant,112.905736442376,FALSE,0,13.375,10,Thursday,FALSE,3,112.905736442376
2014-03-13,Konditorei,86.3042676126607,FALSE,0,13.375,10,Thursday,FALSE,3,86.3042676126607
2014-03-13,Kuchen,231.683186905879,FALSE,0,13.375,10,Thursday,FALSE,3,231.683186905879
2014-03-14,Brot,123.912083680615,FALSE,1,9.6125,10,Friday,FALSE,3,123.912083680615
2014-03-14,Brötchen,309.267472114849,FALSE,1,9.6125,10,Friday,FALSE,3,309.267472114849
2014-03-14,Croissant,124.458118600583,FALSE,1,9.6125,10,Friday,FALSE,3,124.458118600583
2014-03-14,Konditorei,83.095661478459,FALSE,1,9.6125,10,Friday,FALSE,3,83.095661478459
2014-03-14,Kuchen,250.29296439151,FALSE,1,9.6125,10,Friday,FALSE,3,250.29296439151
2014-03-15,Brot,137.683942432828,FALSE,4,9.0375,27,Saturday,FALSE,3,137.683942432828
2014-03-15,Brötchen,426.528946577857,FALSE,4,9.0375,27,Saturday,FALSE,3,426.528946577857
2014-03-15,Croissant,193.490537174953,FALSE,4,9.0375,27,Saturday,FALSE,3,193.490537174953
2014-03-15,Konditorei,101.236649263482,FALSE,4,9.0375,27,Saturday,FALSE,3,101.236649263482
2014-03-15,Kuchen,280.923615726204,FALSE,4,9.0375,27,Saturday,FALSE,3,280.923615726204
2014-03-16,Brot,67.1675793738149,FALSE,7,9.3375,24,Sunday,FALSE,3,67.1675793738149
2014-03-16,Brötchen,427.380944455632,FALSE,7,9.3375,24,Sunday,FALSE,3,427.380944455632
2014-03-16,Croissant,111.822263295225,FALSE,7,9.3375,24,Sunday,FALSE,3,111.822263295225
2014-03-16,Konditorei,135.208641454406,FALSE,7,9.3375,24,Sunday,FALSE,3,135.208641454406
2014-03-16,Kuchen,214.983984608509,FALSE,7,9.3375,24,Sunday,FALSE,3,214.983984608509
2014-03-17,Brot,141.547905542998,FALSE,7,9.5875,18,Monday,FALSE,3,141.547905542998
2014-03-17,Brötchen,283.82852752228,FALSE,7,9.5875,18,Monday,FALSE,3,283.82852752228
2014-03-17,Croissant,124.597166174611,FALSE,7,9.5875,18,Monday,FALSE,3,124.597166174611
2014-03-17,Konditorei,60.8538978246202,FALSE,7,9.5875,18,Monday,FALSE,3,60.8538978246202
2014-03-17,Kuchen,219.697175244681,FALSE,7,9.5875,18,Monday,FALSE,3,219.697175244681
2014-03-18,Brot,88.2250444509535,FALSE,7,9.6875,16,Tuesday,FALSE,3,88.2250444509535
2014-03-18,Brötchen,286.018793506259,FALSE,7,9.6875,16,Tuesday,FALSE,3,286.018793506259
2014-03-18,Croissant,101.817031593089,FALSE,7,9.6875,16,Tuesday,FALSE,3,101.817031593089
2014-03-18,Konditorei,74.6021348426954,FALSE,7,9.6875,16,Tuesday,FALSE,3,74.6021348426954
2014-03-18,Kuchen,270.977176630639,FALSE,7,9.6875,16,Tuesday,FALSE,3,270.977176630639
2014-03-19,Brot,99.6845823880711,FALSE,7,9.45,18,Wednesday,FALSE,3,99.6845823880711
2014-03-19,Brötchen,287.60155477635,FALSE,7,9.45,18,Wednesday,FALSE,3,287.60155477635
2014-03-19,Croissant,123.100077090268,FALSE,7,9.45,18,Wednesday,FALSE,3,123.100077090268
2014-03-19,Konditorei,62.5925254079212,FALSE,7,9.45,18,Wednesday,FALSE,3,62.5925254079212
2014-03-19,Kuchen,209.154606236614,FALSE,7,9.45,18,Wednesday,FALSE,3,209.154606236614
2014-03-20,Brot,128.138232106811,FALSE,0,16.2625,13,Thursday,FALSE,3,128.138232106811
2014-03-20,Brötchen,297.335857719945,FALSE,0,16.2625,13,Thursday,FALSE,3,297.335857719945
2014-03-20,Croissant,134.121055636733,FALSE,0,16.2625,13,Thursday,FALSE,3,134.121055636733
2014-03-20,Konditorei,87.401519892581,FALSE,0,16.2625,13,Thursday,FALSE,3,87.401519892581
2014-03-20,Kuchen,277.253330900992,FALSE,0,16.2625,13,Thursday,FALSE,3,277.253330900992
2014-03-21,Brot,104.8547456835,FALSE,7,6.8875,14,Friday,FALSE,3,104.8547456835
2014-03-21,Brötchen,316.080628373637,FALSE,7,6.8875,14,Friday,FALSE,3,316.080628373637
2014-03-21,Croissant,116.384010751598,FALSE,7,6.8875,14,Friday,FALSE,3,116.384010751598
2014-03-21,Konditorei,76.876909493407,FALSE,7,6.8875,14,Friday,FALSE,3,76.876909493407
2014-03-21,Kuchen,239.804246611309,FALSE,7,6.8875,14,Friday,FALSE,3,239.804246611309
2014-03-22,Brot,130.851901605861,FALSE,5,8.85,11,Saturday,FALSE,3,130.851901605861
2014-03-22,Brötchen,497.958416841062,FALSE,5,8.85,11,Saturday,FALSE,3,497.958416841062
2014-03-22,Croissant,219.403158616365,FALSE,5,8.85,11,Saturday,FALSE,3,219.403158616365
2014-03-22,Konditorei,75.7095901700985,FALSE,5,8.85,11,Saturday,FALSE,3,75.7095901700985
2014-03-22,Kuchen,299.753027543412,FALSE,5,8.85,11,Saturday,FALSE,3,299.753027543412
2014-03-23,Brot,71.128447822127,FALSE,4,8.3625,10,Sunday,FALSE,3,71.128447822127
2014-03-23,Brötchen,492.856825031606,FALSE,4,8.3625,10,Sunday,FALSE,3,492.856825031606
2014-03-23,Croissant,161.390262011678,FALSE,4,8.3625,10,Sunday,FALSE,3,161.390262011678
2014-03-23,Konditorei,122.218061087289,FALSE,4,8.3625,10,Sunday,FALSE,3,122.218061087289
2014-03-23,Kuchen,247.35726790541,FALSE,4,8.3625,10,Sunday,FALSE,3,247.35726790541
2014-03-24,Brot,174.642338237835,FALSE,3,7.5625,7,Monday,FALSE,3,174.642338237835
2014-03-24,Brötchen,326.267041619462,FALSE,3,7.5625,7,Monday,FALSE,3,326.267041619462
2014-03-24,Croissant,136.254540386182,FALSE,3,7.5625,7,Monday,FALSE,3,136.254540386182
2014-03-24,Konditorei,63.1258826839349,FALSE,3,7.5625,7,Monday,FALSE,3,63.1258826839349
2014-03-24,Kuchen,242.701095068185,FALSE,3,7.5625,7,Monday,FALSE,3,242.701095068185
2014-03-25,Brot,130.828394911681,FALSE,2,7.725,10,Tuesday,FALSE,3,130.828394911681
2014-03-25,Brötchen,327.070593673512,FALSE,2,7.725,10,Tuesday,FALSE,3,327.070593673512
2014-03-25,Croissant,101.627143801847,FALSE,2,7.725,10,Tuesday,FALSE,3,101.627143801847
2014-03-25,Konditorei,61.7796782841541,FALSE,2,7.725,10,Tuesday,FALSE,3,61.7796782841541
2014-03-25,Kuchen,242.582823119935,FALSE,2,7.725,10,Tuesday,FALSE,3,242.582823119935
2014-03-26,Brot,164.073709880608,FALSE,5,7.85,11,Wednesday,FALSE,3,164.073709880608
2014-03-26,Brötchen,316.014621957881,FALSE,5,7.85,11,Wednesday,FALSE,3,316.014621957881
2014-03-26,Croissant,102.514588286972,FALSE,5,7.85,11,Wednesday,FALSE,3,102.514588286972
2014-03-26,Konditorei,85.5428445981278,FALSE,5,7.85,11,Wednesday,FALSE,3,85.5428445981278
2014-03-26,Kuchen,274.499442130787,FALSE,5,7.85,11,Wednesday,FALSE,3,274.499442130787
2014-03-27,Brot,217.595707302914,FALSE,6,5.1,12,Thursday,FALSE,3,217.595707302914
2014-03-27,Brötchen,384.826956477695,FALSE,6,5.1,12,Thursday,FALSE,3,384.826956477695
2014-03-27,Croissant,106.499230569624,FALSE,6,5.1,12,Thursday,FALSE,3,106.499230569624
2014-03-27,Konditorei,86.7553324054727,FALSE,6,5.1,12,Thursday,FALSE,3,86.7553324054727
2014-03-27,Kuchen,270.972684277455,FALSE,6,5.1,12,Thursday,FALSE,3,270.972684277455
2014-03-28,Brot,210.364589078685,FALSE,8,5.4,12,Friday,FALSE,3,210.364589078685
2014-03-28,Brötchen,373.193892353262,FALSE,8,5.4,12,Friday,FALSE,3,373.193892353262
2014-03-28,Croissant,132.839281058574,FALSE,8,5.4,12,Friday,FALSE,3,132.839281058574
2014-03-28,Konditorei,63.7182248755607,FALSE,8,5.4,12,Friday,FALSE,3,63.7182248755607
2014-03-28,Kuchen,333.141969255609,FALSE,8,5.4,12,Friday,FALSE,3,333.141969255609
2014-03-29,Brot,201.442576014825,FALSE,3,9.375,8,Saturday,FALSE,3,201.442576014825
2014-03-29,Brötchen,600.636330304354,FALSE,3,9.375,8,Saturday,FALSE,3,600.636330304354
2014-03-29,Croissant,197.333675027563,FALSE,3,9.375,8,Saturday,FALSE,3,197.333675027563
2014-03-29,Konditorei,78.2472154179189,FALSE,3,9.375,8,Saturday,FALSE,3,78.2472154179189
2014-03-29,Kuchen,422.293448127181,FALSE,3,9.375,8,Saturday,FALSE,3,422.293448127181
2014-03-30,Brot,77.0718729480323,FALSE,0,11.2625,8,Sunday,FALSE,3,77.0718729480323
2014-03-30,Brötchen,541.041022021925,FALSE,0,11.2625,8,Sunday,FALSE,3,541.041022021925
2014-03-30,Croissant,158.401753894457,FALSE,0,11.2625,8,Sunday,FALSE,3,158.401753894457
2014-03-30,Konditorei,114.215169292857,FALSE,0,11.2625,8,Sunday,FALSE,3,114.215169292857
2014-03-30,Kuchen,322.450782225319,FALSE,0,11.2625,8,Sunday,FALSE,3,322.450782225319
2014-03-31,Brot,165.782083579859,FALSE,7,7.4375,4,Monday,FALSE,3,165.782083579859
2014-03-31,Brötchen,340.519359885231,FALSE,7,7.4375,4,Monday,FALSE,3,340.519359885231
2014-03-31,Croissant,122.158056434949,FALSE,7,7.4375,4,Monday,FALSE,3,122.158056434949
2014-03-31,Konditorei,79.3606414264492,FALSE,7,7.4375,4,Monday,FALSE,3,79.3606414264492
2014-03-31,Kuchen,284.916561193775,FALSE,7,7.4375,4,Monday,FALSE,3,284.916561193775
2014-04-01,Brot,143.934571968464,FALSE,8,5.7625,13,Tuesday,FALSE,4,143.934571968464
2014-04-01,Brötchen,344.347041678838,FALSE,8,5.7625,13,Tuesday,FALSE,4,344.347041678838
2014-04-01,Croissant,136.757939715278,FALSE,8,5.7625,13,Tuesday,FALSE,4,136.757939715278
2014-04-01,Konditorei,95.6643816088289,FALSE,8,5.7625,13,Tuesday,FALSE,4,95.6643816088289
2014-04-01,Kuchen,211.213532805788,FALSE,8,5.7625,13,Tuesday,FALSE,4,211.213532805788
2014-04-02,Brot,145.793768476637,FALSE,2,12.45,8,Wednesday,FALSE,4,145.793768476637
2014-04-02,Brötchen,357.401889148184,FALSE,2,12.45,8,Wednesday,FALSE,4,357.401889148184
2014-04-02,Croissant,122.274399264469,FALSE,2,12.45,8,Wednesday,FALSE,4,122.274399264469
2014-04-02,Konditorei,61.0392736386212,FALSE,2,12.45,8,Wednesday,FALSE,4,61.0392736386212
2014-04-02,Kuchen,251.722288103618,FALSE,2,12.45,8,Wednesday,FALSE,4,251.722288103618
2014-04-03,Brot,199.334213779063,FALSE,3,7.6125,15,Thursday,FALSE,4,199.334213779063
2014-04-03,Brötchen,338.691456861455,FALSE,3,7.6125,15,Thursday,FALSE,4,338.691456861455
2014-04-03,Croissant,134.055860641411,FALSE,3,7.6125,15,Thursday,FALSE,4,134.055860641411
2014-04-03,Konditorei,59.6091517158522,FALSE,3,7.6125,15,Thursday,FALSE,4,59.6091517158522
2014-04-03,Kuchen,272.475241001337,FALSE,3,7.6125,15,Thursday,FALSE,4,272.475241001337
2014-04-04,Brot,149.094869799179,FALSE,6,6.45,15,Friday,FALSE,4,149.094869799179
2014-04-04,Brötchen,348.498254975841,FALSE,6,6.45,15,Friday,FALSE,4,348.498254975841
2014-04-04,Croissant,115.557770684235,FALSE,6,6.45,15,Friday,FALSE,4,115.557770684235
2014-04-04,Konditorei,86.3516555627854,FALSE,6,6.45,15,Friday,FALSE,4,86.3516555627854
2014-04-04,Kuchen,319.888737791246,FALSE,6,6.45,15,Friday,FALSE,4,319.888737791246
2014-04-05,Brot,166.366651532902,FALSE,8,9.825,5,Saturday,FALSE,4,166.366651532902
2014-04-05,Brötchen,524.065479089145,FALSE,8,9.825,5,Saturday,FALSE,4,524.065479089145
2014-04-05,Croissant,192.693454800978,FALSE,8,9.825,5,Saturday,FALSE,4,192.693454800978
2014-04-05,Konditorei,77.0706831333719,FALSE,8,9.825,5,Saturday,FALSE,4,77.0706831333719
2014-04-05,Kuchen,322.471971495165,FALSE,8,9.825,5,Saturday,FALSE,4,322.471971495165
2014-04-06,Brot,79.4656989548114,FALSE,7,12.1875,8,Sunday,TRUE,4,79.4656989548114
2014-04-06,Brötchen,577.282474747519,FALSE,7,12.1875,8,Sunday,TRUE,4,577.282474747519
2014-04-06,Croissant,179.59924292824,FALSE,7,12.1875,8,Sunday,TRUE,4,179.59924292824
2014-04-06,Konditorei,145.543499552535,FALSE,7,12.1875,8,Sunday,TRUE,4,145.543499552535
2014-04-06,Kuchen,359.285503303671,FALSE,7,12.1875,8,Sunday,TRUE,4,359.285503303671
2014-04-07,Brot,175.863088463562,FALSE,7,15.7875,10,Monday,TRUE,4,175.863088463562
2014-04-07,Brötchen,357.629946491513,FALSE,7,15.7875,10,Monday,TRUE,4,357.629946491513
2014-04-07,Croissant,177.997097273513,FALSE,7,15.7875,10,Monday,TRUE,4,177.997097273513
2014-04-07,Konditorei,67.168817927136,FALSE,7,15.7875,10,Monday,TRUE,4,67.168817927136
2014-04-07,Kuchen,310.063462856119,FALSE,7,15.7875,10,Monday,TRUE,4,310.063462856119
2014-04-08,Brot,104.711261779938,FALSE,7,9.8125,19,Tuesday,TRUE,4,104.711261779938
2014-04-08,Brötchen,353.523529645886,FALSE,7,9.8125,19,Tuesday,TRUE,4,353.523529645886
2014-04-08,Croissant,147.639998607765,FALSE,7,9.8125,19,Tuesday,TRUE,4,147.639998607765
2014-04-08,Konditorei,89.2544999884012,FALSE,7,9.8125,19,Tuesday,TRUE,4,89.2544999884012
2014-04-08,Kuchen,290.183609710366,FALSE,7,9.8125,19,Tuesday,TRUE,4,290.183609710366
2014-04-09,Brot,168.945582350845,FALSE,7,10.1875,20,Wednesday,TRUE,4,168.945582350845
2014-04-09,Brötchen,366.100231824073,FALSE,7,10.1875,20,Wednesday,TRUE,4,366.100231824073
2014-04-09,Croissant,162.758801105285,FALSE,7,10.1875,20,Wednesday,TRUE,4,162.758801105285
2014-04-09,Konditorei,96.4118611109018,FALSE,7,10.1875,20,Wednesday,TRUE,4,96.4118611109018
2014-04-09,Kuchen,271.099007471483,FALSE,7,10.1875,20,Wednesday,TRUE,4,271.099007471483
2014-04-10,Brot,153.689913112803,FALSE,7,9.75,4,Thursday,TRUE,4,153.689913112803
2014-04-10,Brötchen,362.307296259006,FALSE,7,9.75,4,Thursday,TRUE,4,362.307296259006
2014-04-10,Croissant,139.443674153022,FALSE,7,9.75,4,Thursday,TRUE,4,139.443674153022
2014-04-10,Konditorei,72.2396331836692,FALSE,7,9.75,4,Thursday,TRUE,4,72.2396331836692
2014-04-10,Kuchen,296.272579857626,FALSE,7,9.75,4,Thursday,TRUE,4,296.272579857626
2014-04-11,Brot,150.197974521935,FALSE,6,12.0625,10,Friday,TRUE,4,150.197974521935
2014-04-11,Brötchen,375.837949456716,FALSE,6,12.0625,10,Friday,TRUE,4,375.837949456716
2014-04-11,Croissant,141.685913469588,FALSE,6,12.0625,10,Friday,TRUE,4,141.685913469588
2014-04-11,Konditorei,58.9219511045009,FALSE,6,12.0625,10,Friday,TRUE,4,58.9219511045009
2014-04-11,Kuchen,277.160414027556,FALSE,6,12.0625,10,Friday,TRUE,4,277.160414027556
2014-04-12,Brot,230.41912840806,FALSE,4,11.2,12,Saturday,TRUE,4,230.41912840806
2014-04-12,Brötchen,574.526430697981,FALSE,4,11.2,12,Saturday,TRUE,4,574.526430697981
2014-04-12,Croissant,241.849822382462,FALSE,4,11.2,12,Saturday,TRUE,4,241.849822382462
2014-04-12,Konditorei,54.5280148344852,FALSE,4,11.2,12,Saturday,TRUE,4,54.5280148344852
2014-04-12,Kuchen,450.699337056635,FALSE,4,11.2,12,Saturday,TRUE,4,450.699337056635
2014-04-13,Brot,106.9717520005,FALSE,6,11.0125,21,Sunday,TRUE,4,106.9717520005
2014-04-13,Brötchen,631.475800914064,FALSE,6,11.0125,21,Sunday,TRUE,4,631.475800914064
2014-04-13,Croissant,198.033088214577,FALSE,6,11.0125,21,Sunday,TRUE,4,198.033088214577
2014-04-13,Konditorei,138.42569385051,FALSE,6,11.0125,21,Sunday,TRUE,4,138.42569385051
2014-04-13,Kuchen,381.800588193029,FALSE,6,11.0125,21,Sunday,TRUE,4,381.800588193029
2014-04-14,Brot,126.41212420811,FALSE,5,8.9,23,Monday,TRUE,4,126.41212420811
2014-04-14,Brötchen,407.696472609752,FALSE,5,8.9,23,Monday,TRUE,4,407.696472609752
2014-04-14,Croissant,156.105982266937,FALSE,5,8.9,23,Monday,TRUE,4,156.105982266937
2014-04-14,Konditorei,55.4508724176006,FALSE,5,8.9,23,Monday,TRUE,4,55.4508724176006
2014-04-14,Kuchen,279.326942781212,FALSE,5,8.9,23,Monday,TRUE,4,279.326942781212
2014-04-15,Brot,109.472548649702,FALSE,0,9.9125,15,Tuesday,TRUE,4,109.472548649702
2014-04-15,Brötchen,460.801074530961,FALSE,0,9.9125,15,Tuesday,TRUE,4,460.801074530961
2014-04-15,Croissant,190.120642033098,FALSE,0,9.9125,15,Tuesday,TRUE,4,190.120642033098
2014-04-15,Konditorei,85.7052852416814,FALSE,0,9.9125,15,Tuesday,TRUE,4,85.7052852416814
2014-04-15,Kuchen,335.143030954254,FALSE,0,9.9125,15,Tuesday,TRUE,4,335.143030954254
2014-04-16,Brot,110.647041867212,FALSE,0,11.3625,9,Wednesday,TRUE,4,110.647041867212
2014-04-16,Brötchen,439.876371928798,FALSE,0,11.3625,9,Wednesday,TRUE,4,439.876371928798
2014-04-16,Croissant,198.969950489909,FALSE,0,11.3625,9,Wednesday,TRUE,4,198.969950489909
2014-04-16,Konditorei,80.9877329185756,FALSE,0,11.3625,9,Wednesday,TRUE,4,80.9877329185756
2014-04-16,Kuchen,297.536491311772,FALSE,0,11.3625,9,Wednesday,TRUE,4,297.536491311772
2014-04-17,Brot,259.250121969818,FALSE,5,14.4,14,Thursday,TRUE,4,259.250121969818
2014-04-17,Brötchen,562.281813457354,FALSE,5,14.4,14,Thursday,TRUE,4,562.281813457354
2014-04-17,Croissant,214.383480919186,FALSE,5,14.4,14,Thursday,TRUE,4,214.383480919186
2014-04-17,Konditorei,81.8180814450846,FALSE,5,14.4,14,Thursday,TRUE,4,81.8180814450846
2014-04-17,Kuchen,427.107033298615,FALSE,5,14.4,14,Thursday,TRUE,4,427.107033298615
2014-04-19,Brot,290.428956680919,FALSE,1,11.125,13,Saturday,TRUE,4,290.428956680919
2014-04-19,Brötchen,701.506792782752,FALSE,1,11.125,13,Saturday,TRUE,4,701.506792782752
2014-04-19,Croissant,273.491937842767,FALSE,1,11.125,13,Saturday,TRUE,4,273.491937842767
2014-04-19,Kuchen,424.763063011418,FALSE,1,11.125,13,Saturday,TRUE,4,424.763063011418
2014-04-20,Brot,57.7509189177541,FALSE,0,13.875,15,Sunday,TRUE,4,57.7509189177541
2014-04-20,Brötchen,670.020496886695,FALSE,0,13.875,15,Sunday,TRUE,4,670.020496886695
2014-04-20,Croissant,274.182299457511,FALSE,0,13.875,15,Sunday,TRUE,4,274.182299457511
2014-04-20,Konditorei,189.548617602604,FALSE,0,13.875,15,Sunday,TRUE,4,189.548617602604
2014-04-20,Kuchen,378.764958797144,FALSE,0,13.875,15,Sunday,TRUE,4,378.764958797144
2014-04-21,Brot,109.431179378053,FALSE,4,13.425,15,Monday,TRUE,4,109.431179378053
2014-04-21,Brötchen,683.784882752709,FALSE,4,13.425,15,Monday,TRUE,4,683.784882752709
2014-04-21,Croissant,298.187238978591,FALSE,4,13.425,15,Monday,TRUE,4,298.187238978591
2014-04-21,Konditorei,89.0074737430748,FALSE,4,13.425,15,Monday,TRUE,4,89.0074737430748
2014-04-21,Kuchen,243.108241978467,FALSE,4,13.425,15,Monday,TRUE,4,243.108241978467
2014-04-22,Brot,169.196248011103,FALSE,3,15.45,10,Tuesday,TRUE,4,169.196248011103
2014-04-22,Brötchen,460.8751181337,FALSE,3,15.45,10,Tuesday,TRUE,4,460.8751181337
2014-04-22,Croissant,182.98384854032,FALSE,3,15.45,10,Tuesday,TRUE,4,182.98384854032
2014-04-22,Kuchen,238.30390072268,FALSE,3,15.45,10,Tuesday,TRUE,4,238.30390072268
2014-04-23,Brot,162.980101956576,FALSE,8,9.825,11,Wednesday,TRUE,4,162.980101956576
2014-04-23,Brötchen,465.58877492787,FALSE,8,9.825,11,Wednesday,TRUE,4,465.58877492787
2014-04-23,Croissant,183.539691874899,FALSE,8,9.825,11,Wednesday,TRUE,4,183.539691874899
2014-04-23,Konditorei,67.1712850654668,FALSE,8,9.825,11,Wednesday,TRUE,4,67.1712850654668
2014-04-23,Kuchen,239.066295265338,FALSE,8,9.825,11,Wednesday,TRUE,4,239.066295265338
2014-04-24,Brot,155.338780558714,FALSE,8,9.175,11,Thursday,TRUE,4,155.338780558714
2014-04-24,Brötchen,417.193979627359,FALSE,8,9.175,11,Thursday,TRUE,4,417.193979627359
2014-04-24,Croissant,167.084247067964,FALSE,8,9.175,11,Thursday,TRUE,4,167.084247067964
2014-04-24,Konditorei,61.1765774384312,FALSE,8,9.175,11,Thursday,TRUE,4,61.1765774384312
2014-04-24,Kuchen,277.90742095382,FALSE,8,9.175,11,Thursday,TRUE,4,277.90742095382
2014-04-25,Brot,103.620395874603,FALSE,0,13.5625,12,Friday,TRUE,4,103.620395874603
2014-04-25,Brötchen,456.429396514049,FALSE,0,13.5625,12,Friday,TRUE,4,456.429396514049
2014-04-25,Croissant,166.559313065076,FALSE,0,13.5625,12,Friday,TRUE,4,166.559313065076
2014-04-25,Konditorei,53.1570826268308,FALSE,0,13.5625,12,Friday,TRUE,4,53.1570826268308
2014-04-25,Kuchen,289.368785455912,FALSE,0,13.5625,12,Friday,TRUE,4,289.368785455912
2014-04-26,Brot,143.988134045973,FALSE,0,15.45,11,Saturday,TRUE,4,143.988134045973
2014-04-26,Brötchen,586.998427577162,FALSE,0,15.45,11,Saturday,TRUE,4,586.998427577162
2014-04-26,Croissant,199.626205406704,FALSE,0,15.45,11,Saturday,TRUE,4,199.626205406704
2014-04-26,Konditorei,72.1185398547604,FALSE,0,15.45,11,Saturday,TRUE,4,72.1185398547604
2014-04-26,Kuchen,302.862050051497,FALSE,0,15.45,11,Saturday,TRUE,4,302.862050051497
2014-04-27,Brot,67.5791269771508,FALSE,0,16.225,16,Sunday,TRUE,4,67.5791269771508
2014-04-27,Brötchen,584.577549685164,FALSE,0,16.225,16,Sunday,TRUE,4,584.577549685164
2014-04-27,Croissant,195.501610348286,FALSE,0,16.225,16,Sunday,TRUE,4,195.501610348286
2014-04-27,Konditorei,112.495745498543,FALSE,0,16.225,16,Sunday,TRUE,4,112.495745498543
2014-04-27,Kuchen,249.301047517779,FALSE,0,16.225,16,Sunday,TRUE,4,249.301047517779
2014-04-28,Brot,142.899118015523,FALSE,0,15.8875,11,Monday,TRUE,4,142.899118015523
2014-04-28,Brötchen,406.097160006948,FALSE,0,15.8875,11,Monday,TRUE,4,406.097160006948
2014-04-28,Croissant,134.855002124095,FALSE,0,15.8875,11,Monday,TRUE,4,134.855002124095
2014-04-28,Konditorei,77.3638484419459,FALSE,0,15.8875,11,Monday,TRUE,4,77.3638484419459
2014-04-28,Kuchen,204.961291079966,FALSE,0,15.8875,11,Monday,TRUE,4,204.961291079966
2014-04-29,Brot,145.382373304754,FALSE,0,18.0875,8,Tuesday,TRUE,4,145.382373304754
2014-04-29,Brötchen,426.63404543123397,FALSE,0,18.0875,8,Tuesday,TRUE,4,426.63404543123397
2014-04-29,Croissant,152.025502640473,FALSE,0,18.0875,8,Tuesday,TRUE,4,152.025502640473
2014-04-29,Konditorei,65.3847746871142,FALSE,0,18.0875,8,Tuesday,TRUE,4,65.3847746871142
2014-04-29,Kuchen,287.361243256404,FALSE,0,18.0875,8,Tuesday,TRUE,4,287.361243256404
2014-04-30,Brot,168.447583367336,FALSE,3,18,8,Wednesday,TRUE,4,168.447583367336
2014-04-30,Brötchen,440.782783930678,FALSE,3,18,8,Wednesday,TRUE,4,440.782783930678
2014-04-30,Croissant,154.434645162314,FALSE,3,18,8,Wednesday,TRUE,4,154.434645162314
2014-04-30,Konditorei,51.0562893306812,FALSE,3,18,8,Wednesday,TRUE,4,51.0562893306812
2014-04-30,Kuchen,324.692536719349,FALSE,3,18,8,Wednesday,TRUE,4,324.692536719349
2014-05-02,Brot,194.877300541007,FALSE,6,10.225,13,Friday,TRUE,5,194.877300541007
2014-05-02,Brötchen,506.773609930646,FALSE,6,10.225,13,Friday,TRUE,5,506.773609930646
2014-05-02,Croissant,183.845898367796,FALSE,6,10.225,13,Friday,TRUE,5,183.845898367796
2014-05-02,Konditorei,77.6145056918161,FALSE,6,10.225,13,Friday,TRUE,5,77.6145056918161
2014-05-02,Kuchen,345.188442766659,FALSE,6,10.225,13,Friday,TRUE,5,345.188442766659
2014-05-05,Brot,344.712427419033,FALSE,8,10.7125,6,Monday,FALSE,5,344.712427419033
2014-05-05,Brötchen,1203.43112985675,FALSE,8,10.7125,6,Monday,FALSE,5,1203.43112985675
2014-05-05,Croissant,565.941679350249,FALSE,8,10.7125,6,Monday,FALSE,5,565.941679350249
2014-05-05,Konditorei,293.109398326081,FALSE,8,10.7125,6,Monday,FALSE,5,293.109398326081
2014-05-05,Kuchen,749.218709204354,FALSE,8,10.7125,6,Monday,FALSE,5,749.218709204354
2014-05-06,Brot,117.634364611904,FALSE,7,15.775,9,Tuesday,FALSE,5,117.634364611904
2014-05-06,Brötchen,350.107434330692,FALSE,7,15.775,9,Tuesday,FALSE,5,350.107434330692
2014-05-06,Croissant,113.629663759254,FALSE,7,15.775,9,Tuesday,FALSE,5,113.629663759254
2014-05-06,Konditorei,87.8622507140459,FALSE,7,15.775,9,Tuesday,FALSE,5,87.8622507140459
2014-05-06,Kuchen,265.023592604083,FALSE,7,15.775,9,Tuesday,FALSE,5,265.023592604083
2014-05-07,Brot,90.0459392081919,FALSE,4,14.2125,15,Wednesday,FALSE,5,90.0459392081919
2014-05-07,Brötchen,315.890695137174,FALSE,4,14.2125,15,Wednesday,FALSE,5,315.890695137174
