Datum;Warengruppe;Umsatz;KielerWoche;Bewoelkung;Temperatur;Windgeschwindigkeit;Wettercode;Wochentag;FerienSH
2017-11-09;Saisonbrot;44.7824094184877;FALSE;6;8.55;9;10;Thursday;FALSE
2017-11-10;Brot;114.106926212154;FALSE;7;7.5375;16;61;Friday;FALSE
2017-11-10;Brötchen;240.147772612989;FALSE;7;7.5375;16;61;Friday;FALSE
2017-11-10;Croissant;90.0690509923345;FALSE;7;7.5375;16;61;Friday;FALSE
2017-11-10;Konditorei;90.6032979375086;FALSE;7;7.5375;16;61;Friday;FALSE
2017-11-10;Kuchen;195.151969083118;FALSE;7;7.5375;16;61;Friday;FALSE
2017-11-10;Saisonbrot;37.7427745131038;FALSE;7;7.5375;16;61;Friday;FALSE
2017-11-11;Brot;119.214846609495;FALSE;5;5.2375;8;63;Saturday;FALSE
2017-11-11;Brötchen;330.821014358192;FALSE;5;5.2375;8;63;Saturday;FALSE
2017-11-11;Croissant;95.0970588296583;FALSE;5;5.2375;8;63;Saturday;FALSE
2017-11-11;Konditorei;66.8614663661573;FALSE;5;5.2375;8;63;Saturday;FALSE
2017-11-11;Kuchen;180.222256933744;FALSE;5;5.2375;8;63;Saturday;FALSE
2017-11-11;Saisonbrot;43.4416575463758;FALSE;5;5.2375;8;63;Saturday;FALSE
2017-11-12;Brot;81.7069031241421;FALSE;7;5.575;7;61;Sunday;FALSE
2017-11-12;Brötchen;424.737614094006;FALSE;7;5.575;7;61;Sunday;FALSE
2017-11-12;Croissant;189.814598224532;FALSE;7;5.575;7;61;Sunday;FALSE
2017-11-12;Konditorei;83.0976926899882;FALSE;7;5.575;7;61;Sunday;FALSE
2017-11-12;Kuchen;251.919049828483;FALSE;7;5.575;7;61;Sunday;FALSE
2017-11-12;Saisonbrot;46.3962867707664;FALSE;7;5.575;7;61;Sunday;FALSE
2017-11-13;Brot;146.465618425215;FALSE;2;5.9;9;10;Monday;FALSE
2017-11-13;Brötchen;243.19194827243;FALSE;2;5.9;9;10;Monday;FALSE
2017-11-13;Croissant;93.6009966390014;FALSE;2;5.9;9;10;Monday;FALSE
2017-11-13;Konditorei;82.3642985095159;FALSE;2;5.9;9;10;Monday;FALSE
2017-11-13;Kuchen;190.681809391916;FALSE;2;5.9;9;10;Monday;FALSE
2017-11-13;Saisonbrot;53.3312998062695;FALSE;2;5.9;9;10;Monday;FALSE
2017-11-14;Brot;91.0963595190131;FALSE;7;6.3875;11;61;Tuesday;FALSE
2017-11-14;Brötchen;241.340042607729;FALSE;7;6.3875;11;61;Tuesday;FALSE
2017-11-14;Croissant;92.5813235522161;FALSE;7;6.3875;11;61;Tuesday;FALSE
2017-11-14;Konditorei;58.1961873251979;FALSE;7;6.3875;11;61;Tuesday;FALSE
2017-11-14;Kuchen;178.661803492764;FALSE;7;6.3875;11;61;Tuesday;FALSE
2017-11-14;Saisonbrot;7.0512010098527;FALSE;7;6.3875;11;61;Tuesday;FALSE
2017-11-15;Brot;107.455887247399;FALSE;7;9.375;7;61;Wednesday;FALSE
2017-11-15;Brötchen;204.700017283118;FALSE;7;9.375;7;61;Wednesday;FALSE
2017-11-15;Croissant;86.7894097211815;FALSE;7;9.375;7;61;Wednesday;FALSE
2017-11-15;Konditorei;59.1893911242765;FALSE;7;9.375;7;61;Wednesday;FALSE
2017-11-15;Kuchen;206.279762470308;FALSE;7;9.375;7;61;Wednesday;FALSE
2017-11-15;Saisonbrot;48.6021659830699;FALSE;7;9.375;7;61;Wednesday;FALSE
2017-11-16;Brot;125.49889208889;FALSE;8;8.8125;8;61;Thursday;FALSE
2017-11-16;Brötchen;256.52892175252;FALSE;8;8.8125;8;61;Thursday;FALSE
2017-11-16;Croissant;80.8174993257215;FALSE;8;8.8125;8;61;Thursday;FALSE
2017-11-16;Konditorei;75.8626488820213;FALSE;8;8.8125;8;61;Thursday;FALSE
2017-11-16;Kuchen;171.727290113674;FALSE;8;8.8125;8;61;Thursday;FALSE
2017-11-16;Saisonbrot;28.0112147888418;FALSE;8;8.8125;8;61;Thursday;FALSE
2017-11-17;Brot;141.616201864242;FALSE;3;7.725;10;21;Friday;FALSE
2017-11-17;Brötchen;251.229756059786;FALSE;3;7.725;10;21;Friday;FALSE
2017-11-17;Croissant;67.8729502225083;FALSE;3;7.725;10;21;Friday;FALSE
2017-11-17;Konditorei;96.6710768425079;FALSE;3;7.725;10;21;Friday;FALSE
2017-11-17;Kuchen;192.143281265743;FALSE;3;7.725;10;21;Friday;FALSE
2017-11-17;Saisonbrot;34.654609697448;FALSE;3;7.725;10;21;Friday;FALSE
2017-11-18;Brot;89.6760956045913;FALSE;5;5.35;12;65;Saturday;FALSE
2017-11-18;Brötchen;292.509471843811;FALSE;5;5.35;12;65;Saturday;FALSE
2017-11-18;Croissant;70.9150495424225;FALSE;5;5.35;12;65;Saturday;FALSE
2017-11-18;Konditorei;96.5296309772985;FALSE;5;5.35;12;65;Saturday;FALSE
2017-11-18;Kuchen;195.853648840263;FALSE;5;5.35;12;65;Saturday;FALSE
2017-11-18;Saisonbrot;32.3629845181168;FALSE;5;5.35;12;65;Saturday;FALSE
2017-11-19;Brot;121.373340644802;FALSE;3;6.25;15;21;Sunday;FALSE
2017-11-19;Brötchen;445.805374359408;FALSE;3;6.25;15;21;Sunday;FALSE
2017-11-19;Croissant;128.591613398068;FALSE;3;6.25;15;21;Sunday;FALSE
2017-11-19;Konditorei;154.383032558196;FALSE;3;6.25;15;21;Sunday;FALSE
2017-11-19;Kuchen;290.527837190715;FALSE;3;6.25;15;21;Sunday;FALSE
2017-11-19;Saisonbrot;50.8883991158385;FALSE;3;6.25;15;21;Sunday;FALSE
2017-11-20;Brot;100.7324918034;FALSE;6;5.9625;6;NA;Monday;FALSE
2017-11-20;Brötchen;233.300572557871;FALSE;6;5.9625;6;NA;Monday;FALSE
2017-11-20;Croissant;99.3335812642129;FALSE;6;5.9625;6;NA;Monday;FALSE
2017-11-20;Konditorei;111.476838489444;FALSE;6;5.9625;6;NA;Monday;FALSE
2017-11-20;Kuchen;158.330039317857;FALSE;6;5.9625;6;NA;Monday;FALSE
2017-11-20;Saisonbrot;33.7557303237121;FALSE;6;5.9625;6;NA;Monday;FALSE
2017-11-21;Brot;90.5174834878254;FALSE;7;4.9875;5;61;Tuesday;FALSE
2017-11-21;Brötchen;239.880672674019;FALSE;7;4.9875;5;61;Tuesday;FALSE
2017-11-21;Croissant;75.6736891413681;FALSE;7;4.9875;5;61;Tuesday;FALSE
2017-11-21;Konditorei;64.3810013758833;FALSE;7;4.9875;5;61;Tuesday;FALSE
2017-11-21;Kuchen;164.080416153047;FALSE;7;4.9875;5;61;Tuesday;FALSE
2017-11-21;Saisonbrot;52.546392931875;FALSE;7;4.9875;5;61;Tuesday;FALSE
2017-11-22;Brot;84.7248904082783;FALSE;7;10.6125;10;61;Wednesday;FALSE
2017-11-22;Brötchen;232.978187183353;FALSE;7;10.6125;10;61;Wednesday;FALSE
2017-11-22;Croissant;77.5914895431634;FALSE;7;10.6125;10;61;Wednesday;FALSE
2017-11-22;Konditorei;83.6271552790891;FALSE;7;10.6125;10;61;Wednesday;FALSE
2017-11-22;Kuchen;181.432932775224;FALSE;7;10.6125;10;61;Wednesday;FALSE
2017-11-22;Saisonbrot;32.3471109718386;FALSE;7;10.6125;10;61;Wednesday;FALSE
2017-11-23;Brot;86.6235738346552;FALSE;7;12.225;16;61;Thursday;FALSE
2017-11-23;Brötchen;227.736117661395;FALSE;7;12.225;16;61;Thursday;FALSE
2017-11-23;Croissant;83.7872041017695;FALSE;7;12.225;16;61;Thursday;FALSE
2017-11-23;Konditorei;70.1707252886897;FALSE;7;12.225;16;61;Thursday;FALSE
2017-11-23;Kuchen;163.133572693129;FALSE;7;12.225;16;61;Thursday;FALSE
2017-11-23;Saisonbrot;19.2822513008083;FALSE;7;12.225;16;61;Thursday;FALSE
2017-11-24;Brot;102.704961608739;FALSE;7;6.9875;8;61;Friday;FALSE
2017-11-24;Brötchen;234.503720902989;FALSE;7;6.9875;8;61;Friday;FALSE
2017-11-24;Croissant;90.3427562419911;FALSE;7;6.9875;8;61;Friday;FALSE
2017-11-24;Konditorei;70.6335174431476;FALSE;7;6.9875;8;61;Friday;FALSE
2017-11-24;Kuchen;190.085144215812;FALSE;7;6.9875;8;61;Friday;FALSE
2017-11-24;Saisonbrot;79.7193259579011;FALSE;7;6.9875;8;61;Friday;FALSE
2017-11-25;Brot;100.894643188864;FALSE;7;2.775;5;45;Saturday;FALSE
2017-11-25;Brötchen;266.39409981616;FALSE;7;2.775;5;45;Saturday;FALSE
2017-11-25;Croissant;83.5571803293795;FALSE;7;2.775;5;45;Saturday;FALSE
2017-11-25;Konditorei;90.8353847015468;FALSE;7;2.775;5;45;Saturday;FALSE
2017-11-25;Kuchen;173.387868915418;FALSE;7;2.775;5;45;Saturday;FALSE
2017-11-25;Saisonbrot;99.5384898594057;FALSE;7;2.775;5;45;Saturday;FALSE
2017-11-26;Brot;56.1839609734841;FALSE;7;4.65;12;61;Sunday;FALSE
2017-11-26;Brötchen;462.02051039162;FALSE;7;4.65;12;61;Sunday;FALSE
2017-11-26;Croissant;145.539409678938;FALSE;7;4.65;12;61;Sunday;FALSE
2017-11-26;Konditorei;92.2603367987658;FALSE;7;4.65;12;61;Sunday;FALSE
2017-11-26;Kuchen;223.727809609641;FALSE;7;4.65;12;61;Sunday;FALSE
2017-11-26;Saisonbrot;74.6409274716296;FALSE;7;4.65;12;61;Sunday;FALSE
2017-11-27;Brot;108.488785532168;FALSE;7;4.5625;14;61;Monday;FALSE
2017-11-27;Brötchen;246.485981907524;FALSE;7;4.5625;14;61;Monday;FALSE
2017-11-27;Croissant;91.2166369682366;FALSE;7;4.5625;14;61;Monday;FALSE
2017-11-27;Konditorei;64.2844868038263;FALSE;7;4.5625;14;61;Monday;FALSE
2017-11-27;Kuchen;200.072289929706;FALSE;7;4.5625;14;61;Monday;FALSE
2017-11-27;Saisonbrot;69.6217928098709;FALSE;7;4.5625;14;61;Monday;FALSE
2017-11-28;Brot;82.6450051477415;FALSE;7;5.4875;12;61;Tuesday;FALSE
2017-11-28;Brötchen;182.668977030814;FALSE;7;5.4875;12;61;Tuesday;FALSE
2017-11-28;Croissant;95.6288353069938;FALSE;7;5.4875;12;61;Tuesday;FALSE
2017-11-28;Konditorei;48.0143138187276;FALSE;7;5.4875;12;61;Tuesday;FALSE
2017-11-28;Kuchen;183.812795854092;FALSE;7;5.4875;12;61;Tuesday;FALSE
2017-11-28;Saisonbrot;66.1080672646919;FALSE;7;5.4875;12;61;Tuesday;FALSE
2017-11-29;Brot;70.8933590937057;FALSE;7;4.225;6;61;Wednesday;FALSE
2017-11-29;Brötchen;222.218638281581;FALSE;7;4.225;6;61;Wednesday;FALSE
2017-11-29;Croissant;91.7189243097624;FALSE;7;4.225;6;61;Wednesday;FALSE
2017-11-29;Konditorei;77.5327836643724;FALSE;7;4.225;6;61;Wednesday;FALSE
2017-11-29;Kuchen;187.807886915041;FALSE;7;4.225;6;61;Wednesday;FALSE
2017-11-29;Saisonbrot;100.80162265371;FALSE;7;4.225;6;61;Wednesday;FALSE
2017-11-30;Brot;151.851067390839;FALSE;7;2.8125;4;10;Thursday;FALSE
2017-11-30;Brötchen;216.78430330821;FALSE;7;2.8125;4;10;Thursday;FALSE
2017-11-30;Croissant;90.9905683178398;FALSE;7;2.8125;4;10;Thursday;FALSE
2017-11-30;Konditorei;78.2830286316067;FALSE;7;2.8125;4;10;Thursday;FALSE
2017-11-30;Kuchen;215.347994961026;FALSE;7;2.8125;4;10;Thursday;FALSE
2017-11-30;Saisonbrot;148.318103888471;FALSE;7;2.8125;4;10;Thursday;FALSE
2017-12-01;Brot;81.7634785538538;FALSE;6;4.3625;8;68;Friday;FALSE
2017-12-01;Brötchen;243.454112286962;FALSE;6;4.3625;8;68;Friday;FALSE
2017-12-01;Croissant;108.790843446546;FALSE;6;4.3625;8;68;Friday;FALSE
2017-12-01;Konditorei;105.62151938692;FALSE;6;4.3625;8;68;Friday;FALSE
2017-12-01;Kuchen;205.146848262433;FALSE;6;4.3625;8;68;Friday;FALSE
2017-12-01;Saisonbrot;112.938176175859;FALSE;6;4.3625;8;68;Friday;FALSE
2017-12-02;Brot;127.082516714906;FALSE;7;375;8;61;Saturday;FALSE
2017-12-02;Brötchen;288.536116007129;FALSE;7;375;8;61;Saturday;FALSE
2017-12-02;Croissant;127.405558719443;FALSE;7;375;8;61;Saturday;FALSE
2017-12-02;Konditorei;59.7973625803037;FALSE;7;375;8;61;Saturday;FALSE
2017-12-02;Kuchen;213.255598532005;FALSE;7;375;8;61;Saturday;FALSE
2017-12-02;Saisonbrot;73.5044534836882;FALSE;7;375;8;61;Saturday;FALSE
2017-12-03;Brot;77.1376298618811;FALSE;7;5.225;7;61;Sunday;FALSE
2017-12-03;Brötchen;434.563859195436;FALSE;7;5.225;7;61;Sunday;FALSE
2017-12-03;Croissant;172.878605046228;FALSE;7;5.225;7;61;Sunday;FALSE
2017-12-03;Konditorei;85.7198085315545;FALSE;7;5.225;7;61;Sunday;FALSE
2017-12-03;Kuchen;251.201023955334;FALSE;7;5.225;7;61;Sunday;FALSE
2017-12-03;Saisonbrot;79.6004075618886;FALSE;7;5.225;7;61;Sunday;FALSE
2017-12-04;Brot;132.405506118959;FALSE;2;5.3375;12;NA;Monday;FALSE
2017-12-04;Brötchen;215.359624111002;FALSE;2;5.3375;12;NA;Monday;FALSE
2017-12-04;Croissant;124.885305907806;FALSE;2;5.3375;12;NA;Monday;FALSE
2017-12-04;Konditorei;61.9317821102238;FALSE;2;5.3375;12;NA;Monday;FALSE
2017-12-04;Kuchen;167.07305419771;FALSE;2;5.3375;12;NA;Monday;FALSE
2017-12-04;Saisonbrot;117.520022750142;FALSE;2;5.3375;12;NA;Monday;FALSE
2017-12-05;Brot;98.6865740402869;FALSE;7;8.65;17;21;Tuesday;FALSE
2017-12-05;Brötchen;226.946486233653;FALSE;7;8.65;17;21;Tuesday;FALSE
2017-12-05;Croissant;85.3672468067668;FALSE;7;8.65;17;21;Tuesday;FALSE
2017-12-05;Konditorei;64.6018844575141;FALSE;7;8.65;17;21;Tuesday;FALSE
2017-12-05;Kuchen;165.220390196023;FALSE;7;8.65;17;21;Tuesday;FALSE
2017-12-05;Saisonbrot;123.224464617739;FALSE;7;8.65;17;21;Tuesday;FALSE
2017-12-06;Brot;87.2168769966415;FALSE;7;8.9;17;0;Wednesday;FALSE
2017-12-06;Brötchen;208.992261848017;FALSE;7;8.9;17;0;Wednesday;FALSE
2017-12-06;Croissant;88.4459443650205;FALSE;7;8.9;17;0;Wednesday;FALSE
2017-12-06;Konditorei;55.4146458133456;FALSE;7;8.9;17;0;Wednesday;FALSE
2017-12-06;Kuchen;189.869482426349;FALSE;7;8.9;17;0;Wednesday;FALSE
2017-12-06;Saisonbrot;79.8680887634483;FALSE;7;8.9;17;0;Wednesday;FALSE
2017-12-07;Brot;121.022930614205;FALSE;8;5.7625;13;61;Thursday;FALSE
2017-12-07;Brötchen;203.813113698898;FALSE;8;5.7625;13;61;Thursday;FALSE
2017-12-07;Croissant;88.7713968416023;FALSE;8;5.7625;13;61;Thursday;FALSE
2017-12-07;Konditorei;54.0088391818527;FALSE;8;5.7625;13;61;Thursday;FALSE
2017-12-07;Kuchen;193.736855216235;FALSE;8;5.7625;13;61;Thursday;FALSE
2017-12-07;Saisonbrot;109.933446733591;FALSE;8;5.7625;13;61;Thursday;FALSE
2017-12-08;Brot;90.723222063322;FALSE;6;1.675;10;73;Friday;FALSE
2017-12-08;Brötchen;226.268514034133;FALSE;6;1.675;10;73;Friday;FALSE
2017-12-08;Croissant;88.682749091363;FALSE;6;1.675;10;73;Friday;FALSE
2017-12-08;Konditorei;66.7982079927858;FALSE;6;1.675;10;73;Friday;FALSE
2017-12-08;Kuchen;195.006756092183;FALSE;6;1.675;10;73;Friday;FALSE
2017-12-08;Saisonbrot;85.870568331829;FALSE;6;1.675;10;73;Friday;FALSE
2017-12-09;Brot;109.566700891337;FALSE;3;3.5125;10;61;Saturday;FALSE
2017-12-09;Brötchen;337.94476310996;FALSE;3;3.5125;10;61;Saturday;FALSE
2017-12-09;Croissant;128.712796006967;FALSE;3;3.5125;10;61;Saturday;FALSE
2017-12-09;Konditorei;87.7636303187285;FALSE;3;3.5125;10;61;Saturday;FALSE
2017-12-09;Kuchen;213.992875770387;FALSE;3;3.5125;10;61;Saturday;FALSE
2017-12-09;Saisonbrot;109.592675334139;FALSE;3;3.5125;10;61;Saturday;FALSE
2017-12-10;Brot;46.1034350972905;FALSE;7;0.9875;9;22;Sunday;FALSE
2017-12-10;Brötchen;405.993257717094;FALSE;7;0.9875;9;22;Sunday;FALSE
2017-12-10;Croissant;141.228429838865;FALSE;7;0.9875;9;22;Sunday;FALSE
2017-12-10;Konditorei;94.5176183054956;FALSE;7;0.9875;9;22;Sunday;FALSE
2017-12-10;Kuchen;230.009052923776;FALSE;7;0.9875;9;22;Sunday;FALSE
2017-12-10;Saisonbrot;94.1497660962144;FALSE;7;0.9875;9;22;Sunday;FALSE
2017-12-11;Brot;64.1114917289524;FALSE;8;2.2375;14;61;Monday;FALSE
2017-12-11;Brötchen;202.053997883196;FALSE;8;2.2375;14;61;Monday;FALSE
2017-12-11;Croissant;66.8512773964215;FALSE;8;2.2375;14;61;Monday;FALSE
2017-12-11;Konditorei;50.7247058487075;FALSE;8;2.2375;14;61;Monday;FALSE
2017-12-11;Kuchen;162.390126292779;FALSE;8;2.2375;14;61;Monday;FALSE
2017-12-11;Saisonbrot;81.5380304454757;FALSE;8;2.2375;14;61;Monday;FALSE
2017-12-12;Brot;104.188888422736;FALSE;7;1.55;12;68;Tuesday;FALSE
2017-12-12;Brötchen;195.040468251702;FALSE;7;1.55;12;68;Tuesday;FALSE
2017-12-12;Croissant;80.2744096681127;FALSE;7;1.55;12;68;Tuesday;FALSE
2017-12-12;Konditorei;72.7722091983781;FALSE;7;1.55;12;68;Tuesday;FALSE
2017-12-12;Kuchen;171.789515630901;FALSE;7;1.55;12;68;Tuesday;FALSE
2017-12-12;Saisonbrot;128.470188126235;FALSE;7;1.55;12;68;Tuesday;FALSE
2017-12-13;Brot;71.0846835326617;FALSE;7;1.9875;12;69;Wednesday;FALSE
2017-12-13;Brötchen;194.161309340236;FALSE;7;1.9875;12;69;Wednesday;FALSE
2017-12-13;Croissant;54.5606055292997;FALSE;7;1.9875;12;69;Wednesday;FALSE
2017-12-13;Konditorei;69.1482504619048;FALSE;7;1.9875;12;69;Wednesday;FALSE
2017-12-13;Kuchen;162.960520031848;FALSE;7;1.9875;12;69;Wednesday;FALSE
2017-12-13;Saisonbrot;63.612142629209;FALSE;7;1.9875;12;69;Wednesday;FALSE
2017-12-14;Brot;147.585568185835;FALSE;7;3.025;12;61;Thursday;FALSE
2017-12-14;Brötchen;244.558358353928;FALSE;7;3.025;12;61;Thursday;FALSE
2017-12-14;Croissant;63.0266652939679;FALSE;7;3.025;12;61;Thursday;FALSE
2017-12-14;Konditorei;119.269465537394;FALSE;7;3.025;12;61;Thursday;FALSE
2017-12-14;Kuchen;215.233289739844;FALSE;7;3.025;12;61;Thursday;FALSE
2017-12-14;Saisonbrot;63.5113105200694;FALSE;7;3.025;12;61;Thursday;FALSE
2017-12-15;Brot;107.055312628908;FALSE;7;3.0375;9;20;Friday;FALSE
2017-12-15;Brötchen;207.051404204092;FALSE;7;3.0375;9;20;Friday;FALSE
2017-12-15;Croissant;78.2216501942594;FALSE;7;3.0375;9;20;Friday;FALSE
2017-12-15;Konditorei;57.2667627264866;FALSE;7;3.0375;9;20;Friday;FALSE
2017-12-15;Kuchen;206.324236158375;FALSE;7;3.0375;9;20;Friday;FALSE
2017-12-15;Saisonbrot;93.5202342927043;FALSE;7;3.0375;9;20;Friday;FALSE
2017-12-16;Brot;111.764487162802;FALSE;1;3.275;10;10;Saturday;FALSE
2017-12-16;Brötchen;359.391246869914;FALSE;1;3.275;10;10;Saturday;FALSE
2017-12-16;Croissant;142.53421738335;FALSE;1;3.275;10;10;Saturday;FALSE
2017-12-16;Konditorei;97.1892500286851;FALSE;1;3.275;10;10;Saturday;FALSE
2017-12-16;Kuchen;233.884316697174;FALSE;1;3.275;10;10;Saturday;FALSE
2017-12-16;Saisonbrot;105.308724630915;FALSE;1;3.275;10;10;Saturday;FALSE
2017-12-17;Brot;54.2108446777326;FALSE;3;1.1375;7;10;Sunday;FALSE
2017-12-17;Brötchen;414.241268554725;FALSE;3;1.1375;7;10;Sunday;FALSE
2017-12-17;Croissant;159.686296935857;FALSE;3;1.1375;7;10;Sunday;FALSE
2017-12-17;Konditorei;92.361263176262;FALSE;3;1.1375;7;10;Sunday;FALSE
2017-12-17;Kuchen;277.174647131406;FALSE;3;1.1375;7;10;Sunday;FALSE
2017-12-17;Saisonbrot;91.5836690863741;FALSE;3;1.1375;7;10;Sunday;FALSE
2017-12-18;Brot;132.343297226153;FALSE;5;2.4625;6;10;Monday;FALSE
2017-12-18;Brötchen;236.172051459289;FALSE;5;2.4625;6;10;Monday;FALSE
2017-12-18;Croissant;94.7737484393613;FALSE;5;2.4625;6;10;Monday;FALSE
2017-12-18;Konditorei;81.2271727353582;FALSE;5;2.4625;6;10;Monday;FALSE
2017-12-18;Kuchen;134.405698196815;FALSE;5;2.4625;6;10;Monday;FALSE
2017-12-18;Saisonbrot;78.4614876007076;FALSE;5;2.4625;6;10;Monday;FALSE
2017-12-19;Brot;114.954215428736;FALSE;7;5.9125;7;20;Tuesday;FALSE
2017-12-19;Brötchen;219.58854798377;FALSE;7;5.9125;7;20;Tuesday;FALSE
2017-12-19;Croissant;73.6343088065715;FALSE;7;5.9125;7;20;Tuesday;FALSE
2017-12-19;Konditorei;52.3839050076527;FALSE;7;5.9125;7;20;Tuesday;FALSE
2017-12-19;Kuchen;149.475430361226;FALSE;7;5.9125;7;20;Tuesday;FALSE
2017-12-19;Saisonbrot;67.8094425260021;FALSE;7;5.9125;7;20;Tuesday;FALSE
2017-12-20;Brot;95.0575238589803;FALSE;7;6.6375;6;20;Wednesday;FALSE
2017-12-20;Brötchen;263.813806442959;FALSE;7;6.6375;6;20;Wednesday;FALSE
2017-12-20;Croissant;94.7967745101247;FALSE;7;6.6375;6;20;Wednesday;FALSE
2017-12-20;Konditorei;77.2921009482261;FALSE;7;6.6375;6;20;Wednesday;FALSE
2017-12-20;Kuchen;157.72174313434;FALSE;7;6.6375;6;20;Wednesday;FALSE
2017-12-20;Saisonbrot;65.2664683884036;FALSE;7;6.6375;6;20;Wednesday;FALSE
2017-12-21;Brot;123.510947305391;FALSE;7;6.2375;10;21;Thursday;TRUE
2017-12-21;Brötchen;295.983386515154;FALSE;7;6.2375;10;21;Thursday;TRUE
2017-12-21;Croissant;70.6773716770578;FALSE;7;6.2375;10;21;Thursday;TRUE
2017-12-21;Konditorei;44.4505511017174;FALSE;7;6.2375;10;21;Thursday;TRUE
2017-12-21;Kuchen;178.949150168941;FALSE;7;6.2375;10;21;Thursday;TRUE
2017-12-21;Saisonbrot;87.4712283122925;FALSE;7;6.2375;10;21;Thursday;TRUE
2017-12-22;Brot;132.34052838286;FALSE;7;5.7625;9;10;Friday;TRUE
2017-12-22;Brötchen;253.999700547864;FALSE;7;5.7625;9;10;Friday;TRUE
2017-12-22;Croissant;81.7267893179837;FALSE;7;5.7625;9;10;Friday;TRUE
2017-12-22;Konditorei;73.7634925924467;FALSE;7;5.7625;9;10;Friday;TRUE
2017-12-22;Kuchen;169.148699883427;FALSE;7;5.7625;9;10;Friday;TRUE
2017-12-22;Saisonbrot;71.911652270053;FALSE;7;5.7625;9;10;Friday;TRUE
2017-12-23;Brot;216.986006515356;FALSE;7;7.8;19;61;Saturday;TRUE
2017-12-23;Brötchen;321.143876209997;FALSE;7;7.8;19;61;Saturday;TRUE
2017-12-23;Croissant;83.5676550722033;FALSE;7;7.8;19;61;Saturday;TRUE
2017-12-23;Konditorei;78.8723916371377;FALSE;7;7.8;19;61;Saturday;TRUE
2017-12-23;Kuchen;190.505322033484;FALSE;7;7.8;19;61;Saturday;TRUE
2017-12-23;Saisonbrot;84.062222651182;FALSE;7;7.8;19;61;Saturday;TRUE
2017-12-24;Brot;168.227885876022;FALSE;7;8.1125;16;61;Sunday;TRUE
2017-12-24;Brötchen;578.995938801802;FALSE;7;8.1125;16;61;Sunday;TRUE
2017-12-24;Croissant;187.967420125408;FALSE;7;8.1125;16;61;Sunday;TRUE
2017-12-24;Konditorei;75.1339574883147;FALSE;7;8.1125;16;61;Sunday;TRUE
2017-12-24;Kuchen;199.910108801589;FALSE;7;8.1125;16;61;Sunday;TRUE
2017-12-24;Saisonbrot;60.9819687660936;FALSE;7;8.1125;16;61;Sunday;TRUE
2017-12-25;NA;NA;NA;7;8.7;14;61;Monday;TRUE
2017-12-26;NA;NA;NA;7;6.25;14;61;Tuesday;TRUE
2017-12-27;Brot;104.582475428322;FALSE;7;4.6125;7;21;Wednesday;TRUE
2017-12-27;Brötchen;366.39193384108;FALSE;7;4.6125;7;21;Wednesday;TRUE
2017-12-27;Croissant;139.832220333738;FALSE;7;4.6125;7;21;Wednesday;TRUE
2017-12-27;Konditorei;96.1240109274297;FALSE;7;4.6125;7;21;Wednesday;TRUE
2017-12-27;Kuchen;220.052505331711;FALSE;7;4.6125;7;21;Wednesday;TRUE
2017-12-27;Saisonbrot;34.9726439139618;FALSE;7;4.6125;7;21;Wednesday;TRUE
2017-12-28;Brot;108.209333877696;FALSE;4;4.0875;11;61;Thursday;TRUE
2017-12-28;Brötchen;389.287596176283;FALSE;4;4.0875;11;61;Thursday;TRUE
2017-12-28;Croissant;105.138755478215;FALSE;4;4.0875;11;61;Thursday;TRUE
2017-12-28;Konditorei;90.1810564800637;FALSE;4;4.0875;11;61;Thursday;TRUE
2017-12-28;Kuchen;266.290326838145;FALSE;4;4.0875;11;61;Thursday;TRUE
2017-12-29;Brot;120.681193840944;FALSE;5;2.8125;11;61;Friday;TRUE
2017-12-29;Brötchen;433.432993002541;FALSE;5;2.8125;11;61;Friday;TRUE
2017-12-29;Croissant;179.594235115059;FALSE;5;2.8125;11;61;Friday;TRUE
2017-12-29;Konditorei;82.3731844631151;FALSE;5;2.8125;11;61;Friday;TRUE
2017-12-29;Kuchen;285.850859014997;FALSE;5;2.8125;11;61;Friday;TRUE
2017-12-30;Brot;162.150512622119;FALSE;7;4.05;10;61;Saturday;TRUE
2017-12-30;Brötchen;492.431858117778;FALSE;7;4.05;10;61;Saturday;TRUE
2017-12-30;Croissant;151.571783733849;FALSE;7;4.05;10;61;Saturday;TRUE
2017-12-30;Konditorei;106.289227675639;FALSE;7;4.05;10;61;Saturday;TRUE
2017-12-30;Kuchen;444.332521393835;FALSE;7;4.05;10;61;Saturday;TRUE
2017-12-31;Brot;162.986018021678;FALSE;7;8.25;16;63;Sunday;TRUE
2017-12-31;Brötchen;558.704848833107;FALSE;7;8.25;16;63;Sunday;TRUE
2017-12-31;Croissant;179.50840678603;FALSE;7;8.25;16;63;Sunday;TRUE
2017-12-31;Konditorei;44.1758294041723;FALSE;7;8.25;16;63;Sunday;TRUE
2017-12-31;Kuchen;1432.42234722783;FALSE;7;8.25;16;63;Sunday;TRUE
2018-01-01;NA;NA;NA;6;6.6125;17;61;Monday;TRUE
2018-01-02;Brot;154.786374942725;FALSE;6;5.7;8;61;Tuesday;TRUE
2018-01-02;Brötchen;362.106622620237;FALSE;6;5.7;8;61;Tuesday;TRUE
2018-01-02;Croissant;150.502435605728;FALSE;6;5.7;8;61;Tuesday;TRUE
2018-01-02;Konditorei;99.6130902579496;FALSE;6;5.7;8;61;Tuesday;TRUE
